path,class,what,why,refs,entrypoint,voice,dead,grouped
AnalysisScripts/anchors/merged_junctions_dedup/block_4/per_category.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",11,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_4/per_observable.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",9,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_4/per_species.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",39,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_5/per_category.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",11,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_5/per_observable.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",9,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_5/per_species.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",39,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_6/per_category.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",11,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_6/per_observable.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",9,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_6/per_species.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",39,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_7/per_category.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",11,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_7/per_observable.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",9,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_7/per_species.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",39,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_8/per_category.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",11,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_8/per_observable.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",9,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_8/per_species.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",39,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_9/per_category.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",11,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_9/per_observable.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",9,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/block_9/per_species.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",39,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/central/per_category.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",11,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/central/per_observable.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",9,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_junctions_dedup/central/per_species.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",39,,clean,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_monash_dedup/MANIFEST.md,PUBLIC,"The manifest of the MONASH deduplicated extraction, recording the run, its inputs and the E5 checks it was made to settle.",It states what the tune's committed tables mean and which prediction they were scored against.,20,,needs-rewrite,n/a,anchors-dedup-blocks
AnalysisScripts/anchors/merged_monash_dedup/block_1/per_category.csv,PUBLIC,"One directory's species, category and observable tables from the trigger-deduplicating extraction of one tune, central or one canonical block.","These eleven directories per tune are the measured input behind the final three-tune table, so a reader checks the published number against them.",11,,clean,n/a,anchors-dedup-blocks
